PAYEE_COUNTRY,PAYEE_NAME_EDITED_TOKENS_CORPUS,PAYEE_NAME_MATCHING_TUPLE,PAYEE_NAME_MATCHING,PAYEE_NAME_MATCHING_SCORE,PRIMARY_SSIC_DESCRIPTION,PRIMARY_USER_DESCRIBED_ACTIVITY,SECONDARY_SSIC_DESCRIPTION,SECONDARY_USER_DESCRIBED_ACTIVITY
SG,areca investment,"('areca investment', 100.0, 331059)",areca investment,100.0,OTHER HOLDING COMPANIES,INVESTMENT HOLDING AND PROPERTY DEVELOPMENT,na,na
SG,swift maids yishun,"('swift maids yishun', 100.0, 318466)",swift maids yishun,100.0,DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES (EXCLUDING ONLINE MARKETPLACES),na,EMPLOYMENT AGENCIES (EXCLUDING DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES AND ONLINE MARKETPLACES),na
SG,republic singapore yacht club,"('singapore yacht cruise', 78.43137254901961, 309071)",singapore yacht cruise,78.43137254901961,OTHER SIGHT-SEEING CRUISE SERVICES (EG HARBOUR AND RIVER CRUISES),na,CHARTERING OF SHIPS AND BOATS WITH CREW (PASSENGER),na
SG,sysma construction,"('sysma construction', 100.0, 156284)",sysma construction,100.0,BUILDING CONSTRUCTION N.E.C.,na,na,na
SG,art cleaning,"('art cleaning', 100.0, 348441)",art cleaning,100.0,DOMESTIC/HOUSEHOLD CLEANING SERVICES (EXCLUDING ONLINE MARKETPLACES),"CARPET CLEANING SERVICES, HOME CLEANING SERVICES","RESIDENTIAL (OTHER THAN TOWN COUNCILS), COMMERCIAL AND INDUSTRIAL REAL ESTATE MANAGEMENT",na
SG,singapore sailing federation,"('singapore padel federation', 85.18518518518519, 479185)",singapore padel federation,85.18518518518519,ACTIVITIES OF SPORTS CLUBS/ASSOCIATIONS AND RELATED ACTIVITIES,"SPORTS, IN RELATION TO PADEL, PROMOTES, GOVERNS, DEVELOP AND MARKETS",na,na
SG,vision photography,"('vision photography', 100.0, 230892)",vision photography,100.0,PHOTOGRAPHIC ACTIVITIES,PHOTO TAKING SERVICES (EG PORTRAIT OR STUDIO PHOTOGRAPHY),na,na
SG,baemont singapore,"('baemont singapore', 100.0, 209722)",baemont singapore,100.0,RETAIL SALE OF JEWELLERY MADE FROM PRECIOUS METALS AND STONES,na,na,na
SG,clean lab,"('cleaning lab', 85.71428571428572, 544465)",cleaning lab,85.71428571428572,DOMESTIC/HOUSEHOLD CLEANING SERVICES (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,mcst plan 3925,"('east plan 21', 69.23076923076923, 168952)",east plan 21,69.23076923076923,"MANUFACTURE OF METAL DOORS, WINDOW AND DOOR FRAMES, GRILLES AND GRATINGS",na,BUILDING CONSTRUCTION N.E.C.,na
SG,kptl coaching training,"('kptl coaching training', 100.0, 119117)",kptl coaching training,100.0,TRAINING COURSES N.E.C.,na,na,na
SG,medley music,"('melany music', 83.33333333333334, 465177)",melany music,83.33333333333334,"TRAINING COURSES FOR MUSIC, DANCING, ART, SPEECH AND DRAMA",PRIVATE HOME BASED MUSIC LESSONS,RETAIL SALE OF MUSICAL INSTRUMENTS AND SCORES,SALES OF MUSICAL INSTRUMENTS AND SCORES
SG,njd trading pre,"('r n trading', 84.61538461538461, 67715)",r n trading,84.61538461538461,"WHOLESALE OF LIQUOR, SOFT DRINKS AND BEVERAGES",ONLINE SALE OF ALCOHOL,na,ONLINE SALE OF ALCOHOL
SG,storhub 5 bukit batok,"('storhub 5 bukit batok', 100.0, 301276)",storhub 5 bukit batok,100.0,OTHER HOLDING COMPANIES,PROPERTY INVESTMENT,GENERAL WAREHOUSING,PROVISION OF SELF-STORAGE SERVICES
SG,evolve interiors,"('evolve interiors', 100.0, 179520)",evolve interiors,100.0,RENOVATION CONTRACTORS,na,na,na
SG,busy bee recruitment,"('busy bee recruitment', 100.0, 219367)",busy bee recruitment,100.0,EMPLOYMENT AGENCIES (EXCLUDING DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES AND ONLINE MARKETPLACES),RECRUITMENT COMPANY,DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES (EXCLUDING ONLINE MARKETPLACES),MAID AGENCY
SG,storis,"('storis', 100.0, 310125)",storis,100.0,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,na,RETAIL SALE OF JEWELLERY MADE FROM PRECIOUS METALS AND STONES,na
US,rethink group inc,"('increative group', 78.78787878787878, 567139)",increative group,78.78787878787878,LAUNDRY AND DRY CLEANING SERVICES EXCEPT SELF-OPERATED LAUNDRIES,STEAM CLEANING SERVICES,DOMESTIC/HOUSEHOLD CLEANING SERVICES (EXCLUDING ONLINE MARKETPLACES),STEAM CLEANING SERVICES
SG,mayank navalakha,"('makan masala', 64.28571428571428, 466758)",makan masala,64.28571428571428,RESTAURANTS,na,MANUFACTURE OF OTHER FOOD PRODUCTS N.E.C. (EXCEPT FOOD CHEMICALS AND ADDITIVES),na
SG,neo garden catering,"('neo garden catering', 100.0, 498991)",neo garden catering,100.0,MANUFACTURE OF COOKED-FOOD PREPARATIONS (EG FROZEN DINNERS),na,FOOD CATERERS,PROPRIETORS OF FOOD ESTABLISHMENTS AND CATERING
SG,master maid agency,"('master maid agency', 100.0, 463872)",master maid agency,100.0,DOMESTIC WORKER EMPLOYMENT PLACEMENT AGENCIES (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,cat people,"('cat people', 100.0, 81181)",cat people,100.0,RENOVATION CONTRACTORS,na,OTHER SPECIALISED CONSTRUCTION AND RELATED ACTIVITIES N.E.C. (EXCLUDING ONLINE MARKETPLACES),na
SG,affordable aircon services,"('affordable aircon services', 100.0, 344824)",affordable aircon services,100.0,"REPAIR OF DOMESTIC ELECTRICAL/ELECTRONIC APPLIANCES EXCEPT AUDIO AND VIDEO EQUIPMENT (EG REFRIGERATORS, WASHING MACHINES AND ROOM AIR-CONDITIONERS)",PROVIDE EMERGENCY REPAIR OF AIR-CONDITIONERS,na,na
SG,arctic ranger,"('arctic mirage', 84.61538461538461, 75905)",arctic mirage,84.61538461538461,MANAGEMENT CONSULTANCY SERVICES,na,na,na
SG,pangolin productions,"('mango productions', 86.48648648648648, 455322)",mango productions,86.48648648648648,PRINTING N.E.C.,LARGE FORMAT PRINTING AND INSTALLATIONS,na,na
SG,anhans interior design,"('anhans interior design', 100.0, 344364)",anhans interior design,100.0,INTERIOR DESIGN SERVICES,INTERIOR DESIGN,RENOVATION CONTRACTORS,na
SG,august law corporation,"('august law corporation', 100.0, 342367)",august law corporation,100.0,LEGAL ACTIVITIES (EXCLUDING ONLINE MARKETPLACES),PROVISION OF LEGAL SERVICES,na,na
SG,little house montessori,"('little house montessori', 100.0, 75861)",little house montessori,100.0,NURSERIES AND KINDERGARTENS,na,CHARTERED BUS SERVICES (INCLUDING SCHOOL BUSES),CHARTERED BUS SERVICES
SG,eurokars ev,"('eurokars ev', 100.0, 178044)",eurokars ev,100.0,REPAIR AND MAINTENANCE OF MOTOR VEHICLES (INCLUDING INSTALLATION OF PARTS & ACCESSORIES),-,RETAIL SALE OF MOTOR VEHICLES EXCEPT MOTORCYCLES AND SCOOTERS,"WHOLESALE, EXPORT OF VEHICLES, SPARE PARTS, ACCESSORIES & LIFESTYLE ITEMS"
SG,karkool limousine,"('karkool limousine', 100.0, 124141)",karkool limousine,100.0,CHARTERED BUS SERVICES (INCLUDING SCHOOL BUSES),na,RENTAL AND LEASING OF CARS WITH DRIVER (EXCLUDING STREET-HAIL AND RIDE-HAIL SERVICE PROVIDERS),na
SG,swimtec singapore limited liability partnership,"('swimtec singapore limited liability partnership', 100.0, 9729)",swimtec singapore limited liability partnership,100.0,TRAINING COURSES FOR SPORTS AND GAMES,SWIM COACHING,na,na
SG,sg5,"('sg5', 100.0, 309282)",sg5,100.0,GENERAL WAREHOUSING,LOGISTICS AND WAREHOUSING,FREIGHT TRANSPORT ARRANGEMENT,CRATING & TRANSPORTATION PROVIDERS
SG,unicorn financial solutions limited,"('unicorn financial solutions limited', 100.0, 549731)",unicorn financial solutions limited,100.0,INSURANCE AGENCIES AND AGENTS (INCLUDING FINANCIAL PLANNING SERVICES),INSURANCE AND INVESTMENT ADVISORY SERVICES,na,na
SG,inzy,"('inzy', 100.0, 564008)",inzy,100.0,MANAGEMENT CONSULTANCY SERVICES,na,na,na
SG,sengkang town council,"('thomson women clinic sengkang', 68.0, 543959)",thomson women clinic sengkang,68.0,SPECIALISED MEDICAL SERVICES (INCLUDING DAY SURGICAL CENTRES),na,na,na
IN,pride india pvt,"('rea india', 66.66666666666667, 53780)",rea india,66.66666666666667,MANAGEMENT CONSULTANCY SERVICES,na,OTHER INFORMATION SERVICE ACTIVITIES N.E.C.,na
SG,bloom concept,"('boon concept', 88.0, 212600)",boon concept,88.0,REAL ESTATE AGENCIES AND VALUATION SERVICES,na,GENERAL CONTRACTORS (NON-BUILDING CONSTRUCTION),na
SG,cheong tailor,"('cheong tailor', 100.0, 412113)",cheong tailor,100.0,TAILORING AND DRESSMAKING (TO INDIVIDUAL ORDER),na,na,na
SG,kl tan company women,"('kl tan company women', 100.0, 114265)",kl tan company women,100.0,CLINICS AND OTHER GENERAL MEDICAL SERVICES (WESTERN),na,SPECIALISED MEDICAL SERVICES (INCLUDING DAY SURGICAL CENTRES),na
SG,webxial digital,"('webxial digital', 100.0, 239241)",webxial digital,100.0,"PUBLIC RELATIONS, MARKETING AND BRAND CONSULTANCY SERVICES",na,na,na
US,harvest right,"('mighty harvest', 88.88888888888889, 468510)",mighty harvest,88.88888888888889,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,na,SUPERMARKETS AND HYPERMARKETS,na
SG,elevate performance coaching limited,"('elevate performance coaching limited', 100.0, 177489)",elevate performance coaching limited,100.0,TRAINING COURSES FOR SPORTS AND GAMES,na,na,na
SG,square,"('square', 100.0, 311498)",square,100.0,RENOVATION CONTRACTORS,na,na,na
AU,motion property,"('moon property', 92.85714285714286, 450024)",moon property,92.85714285714286,"LETTING AND OPERATING OF SELF-OWNED OR LEASED FOOD COURTS, COFFEE SHOPS AND CANTEENS (WITH MAINLY RENTAL INCOME)",na,"HOSTELS AND DORMITORIES FOR STUDENTS, WORKERS AND OTHER INDIVIDUALS",na
SG,buddhist kusala society singapore,"('singapore buddhist casket', 68.96551724137932, 222460)",singapore buddhist casket,68.96551724137932,"FUNERAL AND RELATED ACTIVITIES (INCLUDING EMBALMING, CREMATING AND CEMETERY SERVICES, UPKEEP OF CEMETERIES)",na,na,na
SG,ideal rental cars,"('ideal rental cars', 100.0, 557446)",ideal rental cars,100.0,RENTING AND LEASING OF PRIVATE CARS WITHOUT DRIVER (EXCLUDING ONLINE MARKETPLACES),na,RENTAL AND LEASING OF CARS WITH DRIVER (EXCLUDING STREET-HAIL AND RIDE-HAIL SERVICE PROVIDERS),na
SG,mensch home solutions,"('mensch home solutions', 100.0, 457973)",mensch home solutions,100.0,RETAIL SALE OF CLOTHING FOR ADULTS,na,"RETAIL SALE OF HOUSEHOLD ELECTRICAL APPLIANCES AND EQUIPMENT (EG VACUUM CLEANERS, WASHING MACHINES, REFRIGERATORS)",na
SG,edge tech,"('edge tech', 100.0, 170130)",edge tech,100.0,REPAIR AND MAINTENANCE OF MOTOR VEHICLES (INCLUDING INSTALLATION OF PARTS & ACCESSORIES),ALL KINDS OF MOTOR VEHICLE TECHOLOGY SERVICES & RELATED ACTIVITIES,na,na
AU,flywire singapore,"('flywire singapore', 100.0, 30924)",flywire singapore,100.0,"OTHER FINANCIAL SERVICE ACTIVITIES, EXCEPT INSURANCE AND PENSION FUNDING ACTIVITIES N.E.C.",PROVIDING PAYMENT PROCESSING SERVICES,na,na
SG,efr design,"('efr design', 100.0, 173902)",efr design,100.0,INTERIOR DESIGN SERVICES,na,na,na
SG,mind stretcher learning centre rivervale,"('mind stretcher learning centre rivervale', 100.0, 452335)",mind stretcher learning centre rivervale,100.0,EDUCATIONAL SUPPORT SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),-,COMMERCIAL SCHOOLS OFFERING GENERAL SECONDARY AND POST-SECONDARY NON-TERTIARY EDUCATION PROGRAMMES,na
SG,aq dance,"('aq dance', 100.0, 338458)",aq dance,100.0,"TRAINING COURSES FOR MUSIC, DANCING, ART, SPEECH AND DRAMA",na,na,na
SG,iluminen.singapore,"('iluminen.singapore', 100.0, 563370)",iluminen.singapore,100.0,WEDDING AND RELATED ACTIVITIES (INCLUDING BRIDAL STUDIOS AND WEDDING PLANNERS),na,na,na
SG,terence khng productions,"('terence khng productions', 100.0, 540357)",terence khng productions,100.0,"PRODUCTION OF ADVERTISEMENTS, CORPORATE VIDEOS AND EVENT VIDEOS",VIDEO PRODUCTION AND PHOTOGRAPHY SERVICES,"RETAIL SALE OF AUDIO AND VIDEO EQUIPMENT (EG RADIO AND TELEVISION SETS, SOUND REPRODUCING AND RECORDING EQUIPMENT)",VIDEO PRODUCTION AND PHOTOGRAPHY SERVICES
SG,western casket,"('western casket', 100.0, 17168)",western casket,100.0,"FUNERAL AND RELATED ACTIVITIES (INCLUDING EMBALMING, CREMATING AND CEMETERY SERVICES, UPKEEP OF CEMETERIES)",FUNERAL AND RELATED ACTIVITIES,na,na
SG,mount prajna,"('mount prajna', 100.0, 446809)",mount prajna,100.0,"FUNERAL AND RELATED ACTIVITIES (INCLUDING EMBALMING, CREMATING AND CEMETERY SERVICES, UPKEEP OF CEMETERIES)",na,na,na
SG,lifeline corporation,"('label-line corporation', 85.71428571428572, 420939)",label-line corporation,85.71428571428572,"COMMERCIAL PRINTING (EG PRINTING OF BROCHURES, CARDS, ENVELOPES, LABELS AND STATIONERY)","LABEL,PAPER,PRINTED,MANUFACTURING",WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,na
SG,schoolber,"('schoolber', 100.0, 305565)",schoolber,100.0,OTHER INFORMATION TECHNOLOGY AND COMPUTER SERVICE ACTIVITIES (EG DISASTER RECOVERY SERVICES),na,CHARTERED BUS SERVICES (INCLUDING SCHOOL BUSES),na
SG,gxp solutions provider,"('solution provider', 87.17948717948718, 373213)",solution provider,87.17948717948718,OTHER INFORMATION TECHNOLOGY AND COMPUTER SERVICE ACTIVITIES (EG DISASTER RECOVERY SERVICES),IT SERVICE PROVIDER,INFORMATION TECHNOLOGY CONSULTANCY (EXCEPT CYBERSECURITY),IT SERVICE PROVIDER
SG,hay dairies,"('hay dairies', 100.0, 515948)",hay dairies,100.0,GOAT FARMS (INCLUDING GOAT'S MILK PRODUCTION),DAIRY & MEAT GOAT FARM,RETAIL SALE IN OTHER NON-SPECIALISED STORES N.E.C.,na
SG,crevice images,"('crevice images', 100.0, 414883)",crevice images,100.0,"MOVIE, VIDEO, TELEVISION AND OTHER PROGRAMME PRODUCTION ACTIVITIES N.E.C.",CORPORATE VIDEOGRAPHY,PHOTOGRAPHIC ACTIVITIES,CORPORATE VIDEOGRAPHY
SG,new creation church tithe,"('charm faith creation', 71.11111111111111, 405689)",charm faith creation,71.11111111111111,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,na,FREIGHT TRANSPORT ARRANGEMENT,na
SG,kscgp juris,"('kscgp juris', 100.0, 126774)",kscgp juris,100.0,LEGAL ACTIVITIES (EXCLUDING ONLINE MARKETPLACES),na,na,na
SG,singapore post limited,"('singapore post limited', 100.0, 157294)",singapore post limited,100.0,NATIONAL POST ACTIVITIES (EG POSTAL SERVICES),na,na,na
SG,make room studio,"('make room studio', 100.0, 454077)",make room studio,100.0,INTERIOR DESIGN SERVICES,na,na,na
SG,mellow visuals,"('mellow visuals', 100.0, 475353)",mellow visuals,100.0,ADVERTISING ACTIVITIES,PHOTOGRAPHY & VIDEOGRAPHY,na,PHOTOGRAPHY & VIDEOGRAPHY
SG,neferti,"('neferti', 100.0, 499552)",neferti,100.0,WHOLESALE TRADE OF A VARIETY OF GOODS WITHOUT A DOMINANT PRODUCT,na,RETAIL SALE OF PERSONAL EFFECTS N.E.C.,na
SG,tac contracts,"('tac contracts', 100.0, 74204)",tac contracts,100.0,GENERAL CONTRACTORS (BUILDING CONSTRUCTION INCLUDING MAJOR UPGRADING WORKS),"R&R, WATERPROOFING",BUILDING CONSTRUCTION N.E.C.,"GENERAL BUILDING MAINTENANCE, WATERPROOFING WORKS, PAINTING"
SG,writers guild learning centre,"('writers guild learning centre', 100.0, 17315)",writers guild learning centre,100.0,EDUCATIONAL SUPPORT SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),na,TRAINING COURSES N.E.C.,na
SG,chinese swimming club,"('chinese distinctions club', 73.91304347826086, 414455)",chinese distinctions club,73.91304347826086,EDUCATIONAL SUPPORT SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),CHINESE TUITION,na,CHINESE TUITION
SG,dhl express singapore,"('dhl express singapore', 100.0, 86975)",dhl express singapore,100.0,COURIER ACTIVITIES OTHER THAN NATIONAL POST ACTIVITIES,"PROVISION OF INTERNATIONAL DOCUMENT, PARCEL & AIRFREIGHT DELIVERY SERVICES",FREIGHT TRANSPORT ARRANGEMENT,na
SG,automobile association singapore,"('singapore medical association', 81.9672131147541, 159195)",singapore medical association,81.9672131147541,"ACTIVITIES OF PROFESSIONAL MEMBERSHIP ORGANISATIONS (EG MEDICAL ASSOCIATIONS, LAW SOCIETIES, ACCOUNTANCY BODIES)","COMMISSION AGENT, COURSE ORGANISERS, INVESTMENT IN PROPERTY","LETTING OF SELF-OWNED OR LEASED REAL ESTATE PROPERTY EXCEPT FOOD COURTS, COFFEE SHOPS AND CANTEENS (E.G. OFFICE/EXHIBITION SPACE, SHOPPING MALL, SELF-STORAGE FACILITIES)",LEASING OF PROPERTY TO DERIVE RENTAL INCOME
SG,hdc project,"('hdc project', 100.0, 520055)",hdc project,100.0,GENERAL CONTRACTORS (NON-BUILDING CONSTRUCTION),na,INTERIOR DESIGN SERVICES,na
SG,jurong clementi town council,"('il jin taekwondo clementi', 67.9245283018868, 565848)",il jin taekwondo clementi,67.9245283018868,TRAINING COURSES FOR SPORTS AND GAMES,na,na,na
SG,high speed credit,"('high speed credit', 100.0, 520155)",high speed credit,100.0,OTHER CREDIT AGENCIES N.E.C. (EG MOTOR FINANCE),MOTOR VEHICLE FINANCING,RENTING AND LEASING OF PRIVATE CARS WITHOUT DRIVER (EXCLUDING ONLINE MARKETPLACES),RENTAL OF MOTOR VEHICLES
SG,white pebble,"('white pebble', 100.0, 239308)",white pebble,100.0,MANAGEMENT CONSULTANCY SERVICES,na,OTHER PERSONAL SERVICE ACTIVITIES N.E.C. (EXCLUDING ONLINE MARKETPLACES),na
SG,viewtronic,"('viewtronic', 100.0, 232960)",viewtronic,100.0,"MANUFACTURE OF ELECTRONIC SECURITY SYSTEMS (INCLUDING ELECTRONIC SENSORS, BURGLAR AND FIRE ALARM SYSTEMS)",na,ELECTRICAL WORKS,na
SG,epic reach,"('reach apec', 80.0, 61016)",reach apec,80.0,OTHER HOLDING COMPANIES,na,na,na
SG,step singapore 3,"('3 step singapore', 100.0, 265096)",3 step singapore,100.0,TRADITIONAL/LONG-ONLY ASSET/PORTFOLIO MANAGEMENT,na,RENTING OF COMPUTERS AND PERIPHERAL EQUIPMENT,na
US,trustees princeton university,"('universal capital trust', 65.38461538461539, 223723)",universal capital trust,65.38461538461539,OTHER HOLDING COMPANIES,na,na,na
SG,unomono,"('unomono', 100.0, 551297)",unomono,100.0,MANUFACTURE OF OTHER FOOD PRODUCTS N.E.C. (EXCEPT FOOD CHEMICALS AND ADDITIVES),MANUFACTURE OF PLANT-BASED FOODS,"WHOLESALE OF FOOD, BEVERAGES AND TOBACCO N.E.C. (INCLUDING DRIED OR CANNED)",SALE OF FOOD TO RETAILERS AND HORECA
SG,bt tan transport,"('bt tan transport', 100.0, 193649)",bt tan transport,100.0,CHARTERED BUS SERVICES (INCLUDING SCHOOL BUSES),"CHARTERED BUS SERVICE, SCHOOL BUS SERVICE & EXCURSIONS.",FREIGHT TRANSPORT ARRANGEMENT,na
SG,wan wan nursery,"('wan wan nursery', 100.0, 237082)",wan wan nursery,100.0,"CLEANING OF SWIMMING POOLS, SPAS AND FOUNTAINS",na,GENERAL CONTRACTORS (NON-BUILDING CONSTRUCTION),na
FR,eesc-hec paris,"('jes paris', 69.56521739130434, 284776)",jes paris,69.56521739130434,RETAIL SALE OF CLOTHING FOR ADULTS,"ADULT GARMENT, ACCESSORIES, BAGS AND SHOES",WHOLESALE OF ADULTS' CLOTHING,"ADULT GARMENT, ACCESSORIES, BAGS AND SHOES"
SG,flexisnug,"('flexisnug', 100.0, 34102)",flexisnug,100.0,"RENTING AND LEASING OF FURNITURE, UTENSILS AND ELECTRONIC EQUIPMENT FOR HOUSEHOLD USE",na,na,na
SG,trinity cleanz services,"('trinity cleanz services', 100.0, 540627)",trinity cleanz services,100.0,"RESIDENTIAL (OTHER THAN TOWN COUNCILS), COMMERCIAL AND INDUSTRIAL REAL ESTATE MANAGEMENT",na,DOMESTIC/HOUSEHOLD CLEANING SERVICES (EXCLUDING ONLINE MARKETPLACES),na
SG,long win aircondition engineering,"('long win aircondition engineering', 100.0, 421553)",long win aircondition engineering,100.0,"OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES N.E.C.",na,ELECTRICAL WORKS,AIR-CONDITIONING SERVICING & REPAIRS
SG,lee bin hong pigs supplier,"('lee bin hong pigs supplier', 100.0, 423679)",lee bin hong pigs supplier,100.0,PROCESSING AND PRESERVING OF MEAT AND MEAT PRODUCTS N.E.C.,na,"WHOLESALE OF LIVESTOCK, MEAT, POULTRY, EGGS AND SEAFOOD (INCLUDING FRESH AND FROZEN)",na
SG,asia brokers asset managers charity,"('asia brokers asset managers charity singapore', 87.5, 342697)",asia brokers asset managers charity singapore,87.5,EVENT/CONCERT ORGANISERS,CONDUCTING ANNUAL FUND RAISING EVENTS TO SUPPORT OTHER CHARITIES,na,na
SG,beyond cool air-conditioning services,"('beyond cool air-conditioning services', 100.0, 215257)",beyond cool air-conditioning services,100.0,"INSTALLATION OF PLUMBING, HEATING (NON-ELECTRIC) AND AIR-CONDITIONING SYSTEMS",AIR-CONDITIONING SERVICES,ELECTRICAL WORKS,AIR-CONDITIONING SERVICES
SG,heguru education serangoon,"('heguru education serangoon', 100.0, 524168)",heguru education serangoon,100.0,TRAINING COURSES N.E.C.,CHILDREN ENRICHMENT,"RETAIL SALE OF BOOKS, NEWSPAPERS AND STATIONERY (INCLUDING NEWSVENDORS)",RETAIL SALE OF BOOKS
SG,juz interior,"('juz interior', 100.0, 274769)",juz interior,100.0,GENERAL CONTRACTORS (BUILDING CONSTRUCTION INCLUDING MAJOR UPGRADING WORKS),na,MANUFACTURE OF FURNITURE AND FIXTURES OF WOOD (INCLUDING UPHOLSTERY),na
SG,wingcharm investment,"('wingcharm investment', 100.0, 18771)",wingcharm investment,100.0,REAL ESTATE DEVELOPERS,PROPERTY DEVELOPMENT AND INVESTMENT,na,na
SG,new char design.com,"('new char design.com', 100.0, 501448)",new char design.com,100.0,INTERIOR DESIGN SERVICES,na,WRECKING AND DEMOLITION WORKS,na
SG,classic pools services,"('classic pools services', 100.0, 392117)",classic pools services,100.0,"CLEANING OF SWIMMING POOLS, SPAS AND FOUNTAINS",na,BUILDING CONSTRUCTION N.E.C.,na
SG,stark holdings inn bike leasing,"('stark holdings inn bike leasing', 100.0, 301381)",stark holdings inn bike leasing,100.0,RENTAL AND LEASING OF CARS WITH DRIVER (EXCLUDING STREET-HAIL AND RIDE-HAIL SERVICE PROVIDERS),na,RENTING AND LEASING OF PRIVATE CARS WITHOUT DRIVER (EXCLUDING ONLINE MARKETPLACES),na
SG,singapore mediation centre,"('singapore mediation centre', 100.0, 158592)",singapore mediation centre,100.0,ARBITRATION AND MEDIATION SERVICES (EXCLUDING ONLINE MARKETPLACES),"CENTRE PROVIDES/PROMOTES ADR SERVICES, CONDUCTS RELATED TRAINING COURSES",na,na
SG,table 7,"('table 7', 100.0, 80866)",table 7,100.0,RESTAURANTS,na,na,na
SG,truehope interior design private limited,"('truehope interior design private limited', 100.0, 80993)",truehope interior design private limited,100.0,INTERIOR DESIGN SERVICES,INTERIOR DESIGN,RENOVATION CONTRACTORS,RENOVATION
SG,simplicity wines,"('simplicity wines', 100.0, 5516)",simplicity wines,100.0,RETAIL SALE OF BEVERAGES,SALE OF WINE AND WINE RELATED PRODUCTS,"WHOLESALE OF LIQUOR, SOFT DRINKS AND BEVERAGES",SALE OF WINE AND WINE RELATED PRODUCTS
SG,wmi construction engineering,"('wmi construction engineering', 100.0, 25557)",wmi construction engineering,100.0,RENOVATION CONTRACTORS,na,"LANDSCAPE PLANTING, CARE AND MAINTENANCE SERVICE ACTIVITIES (EG GARDEN INSTALLATION AND MAINTENANCE, GRASS CUTTING, TREE FELLING, PRUNING)",na
SG,vynella events,"('vynella events', 100.0, 12252)",vynella events,100.0,WEDDING AND RELATED ACTIVITIES (INCLUDING BRIDAL STUDIOS AND WEDDING PLANNERS),EVENTS COORDINATOR,FOOD CATERERS,EVENTS COORDINATOR
SG,vigeo health fitness,"('vigeo health fitness', 100.0, 233005)",vigeo health fitness,100.0,FITNESS CENTRES AND GYMNASIUMS,PERSONAL TRAINING,OTHER HEALTH SERVICES N.E.C. (EXCLUDING ONLINE MARKETPLACES),REHABILITATION AND FUNCTIONAL TRAINING
