,DWH_CARDUP_PAYMENT_ID,CARDUP_PAYMENT_CUSTOMER_COMPANY_ID,CARDUP_PAYMENT_SUCCESS_AT_UTC_TS,CARDUP_PAYMENT_PAYEE_NAME,CARDUP_PAYMENT_PAYMENT_TYPE,CARDUP_PAYMENT_SCHEDULE_TYPE,CARDUP_PAYMENT_USD_AMT,CARDUP_PAYMENT_NET_REVENUE_USD_AMT,CARDUP_PAYMENT_TOTAL_REVENUE_USD_AMT,PAYEE_NAME_WITH_SPACES,tokens,tokens_corpus
1767,7d1f2ca545584568062b8dfaf1da1b90,,2024-05-03 10:02:38,195303_Singapore Island Country Club,Misc,recurring,492.947,2.5178216,9.1233114,  island country club,"['island', 'country', 'club']",island country club
1768,cc79edb3906537180184ef8579a67fb3,,2024-04-08 15:00:57,185375_Dalvey Breeze Development Pte Ltd-Maintenance Fund,Misc,recurring,8636.43144,46.185342,159.7754984, dalvey breeze development  maintenance fund,"['dalvey', 'breeze', 'development', 'maintenance', 'fund']",dalvey breeze development maintenance fund
1771,c73aac12a7e2ed25e935688c3f2dd00e,,2024-08-05 04:17:09,196751_Gem Floriculture Pte Ltd,Misc,recurring,1321.173798,3.602305,34.3470302, gem floriculture  ,"['gem', 'floriculture']",gem floriculture
1772,6a2ce6417e348638015098c82e7a3e05,,2024-01-29 11:27:07,90643_NIRVANA MEMORIAL GARDEN Pte. Ltd.,Misc,recurring,232.82266,0.7735476,3.9587436, nirvana memorial garden  ,"['nirvana', 'memorial', 'garden']",nirvana memorial garden
1786,8cbd6f0bebcb6cc7ff908c1ceaa64b01,,2024-03-20 04:17:59,156652_Tong Tar Transport Service Pte Ltd,Misc,recurring,204.7626,0.9707264,3.7919, tong tar transport service  ,"['tong', 'tar', 'transport', 'service']",tong tar transport service
1795,9de1372def3ff59da578145edce7b9e1,,2023-11-01 04:03:16,137852_SIPM CONSULTANTS PTE. LTD.,Misc,recurring,5025.9890226,14.4168038,80.4186152, sipm consultants  ,"['sipm', 'consultants']",sipm consultants
1805,c4f9a81e108923764c829ec27ecc0491,,2024-10-15 04:02:05,131934_STANDARD CHARTERED BANK (SINGAPORE) LIMITED,Misc,recurring,1875.8756814,6.0442886,30.9494878, standard chartered bank  ,"['standard', 'chartered', 'bank']",standard chartered bank
1806,1efc90ac4d9872e4db82f07005f4035d,,2024-08-30 04:01:31,160879_Cohabit Pte Ltd,Misc,recurring,439.8604,5.5285902,11.4363704, cohabit  ,['cohabit'],cohabit
1817,e4df548a55e2db031fb85a87a1a4b692,,2024-05-06 10:02:22,76308_VINCAR LEASING AND RENTAL PTE LTD,Misc,recurring,1718.6862588,9.0853924,31.7988734, vincar leasing and rental  ,"['vincar', 'leasing', 'rental']",vincar leasing rental
1819,31ce7551e77878c843f03096779e04c8,,2023-10-17 04:03:39,103034_Growth Contractor,Misc,recurring,326.1034,1.592598,6.0367048, growth contractor,"['growth', 'contractor']",growth contractor
1821,cfb7f9a474273935963298b719515ceb,,2024-04-16 04:10:13,179883_Kinetic Holdings Pte Ltd,Misc,recurring,427.081697,2.161383,7.9023196, kinetic holdings  ,"['kinetic', 'holdings']",kinetic holdings
1831,23f597ffc35402711b05a81153b6ebdc,,2024-07-09 04:11:53,185400_KINGSFORD HURAY DEVELOPMENT PTE. LTD. - MF,Misc,recurring,496.6023916,2.578492,9.1839818, kingsford huray development    mf,"['kingsford', 'huray', 'development', 'mf']",kingsford huray development mf
1836,9167380e09995aeaec7229dc9710d2f1,,2024-08-21 14:06:07,136974_TRIPLE 3 NINE CONSULTING,Misc,recurring,7583.8,41.3165424,140.3003, triple  nine consulting,"['triple', 'nine', 'consulting']",triple nine consulting
1839,c6c88f9344572e0d525aa6e1499c5d61,,2024-01-16 04:01:40,43217_MCST 4439,Misc,recurring,591.5364,3.0411038,10.9434234, mcst ,['mcst'],mcst
1850,cf852a06bc757a6212986568eb6b426b,,2023-11-27 04:05:55,47217_GENIUS SCHOOL HOUSE,Misc,recurring,379.19,1.9035338,7.015015, genius school house,"['genius', 'school', 'house']",genius school house
1855,ea333ed0aa730bfcec9947694937cd66,,2024-09-05 04:07:45,174661_CLEAR WATER SERVICES PTE LTD,Misc,recurring,148.794156,1.782193,3.867738, clear water services  ,"['clear', 'water', 'services']",clear water services
1863,d4e993050d8e77f44ac1a3b29ee98473,,2024-09-26 04:06:50,90643_NIRVANA MEMORIAL GARDEN Pte. Ltd.,Misc,recurring,232.82266,0.796299,3.9587436, nirvana memorial garden  ,"['nirvana', 'memorial', 'garden']",nirvana memorial garden
1864,6e4480b5effe1b4c34b032ce44ad55a1,,2024-06-20 04:25:39,184939_JustCo (Singapore) Pte. Ltd.,Misc,recurring,537.31223,2.806006,9.9423618, justco   ,['justco'],justco
1868,5b78a2a08904fff02817452de8bc783f,,2024-08-16 03:15:05,94027_MERCEDES-BENZ FLEET MANAGEMENT SINGAPORE PTE. LTD. f.k.a DAIMLER FLEET MANAGEMENT SINGAPORE PTE. LTD. f.k.a AUTOFLEET PACIFIC PTE. LTD.,Misc,recurring,2483.7627542,7.3107832,39.739112, mercedesbenz fleet management    fka daimler fleet management    fka autofleet pacific  ,"['mercedesbenz', 'fleet', 'management', 'fka', 'daimler', 'fleet', 'management', 'fka', 'autofleet', 'pacific']",mercedesbenz fleet management fka daimler fleet management fka autofleet pacific
1870,602c360f19ed1f8c1b2b0eaa8cfc84ad,,2024-10-15 04:05:59,177319_NEW CREATION CHURCH - TITHE,Misc,recurring,151.676,0.682542,2.806006, new creation church  tithe,"['new', 'creation', 'church', 'tithe']",new creation church tithe
1872,c6860361e551f4be4e197f13a7fc6c3c,,2024-08-15 04:11:00,206106_Integrative Manpower Solutions Pte Ltd,Misc,recurring,2625.246127,14.2120412,48.5666552, integrative manpower solutions  ,"['integrative', 'manpower', 'solutions']",integrative manpower solutions
1876,340ed079e97123686251312f3af2866c,,2023-10-10 04:09:02,81162_BIS MOTORING,Misc,recurring,389.124778,1.9187014,7.1970262, bis motoring,"['bis', 'motoring']",bis motoring
1887,a8f799b7c2dca0b272da47bd2adb71c3,,2023-10-10 04:13:46,139250_Seletar Country Club,Misc,recurring,390.5050296,1.9262852,7.2273614, seletar country club,"['seletar', 'country', 'club']",seletar country club
1893,7979329a6f0efa2e60ea254a2408a384,,2024-07-25 04:27:25,29483_EAST COAST - FENGSHAN TOWN COUNCIL,Misc,recurring,82.28423,0.3185196,1.5243438, east coast  fengshan town council,"['east', 'coast', 'fengshan', 'town', 'council']",east coast fengshan town council
1897,df2de995a77db2a68f0ca137f9155b5b,,2024-10-17 07:01:06,116244_Lowrey music school,Misc,recurring,899.43868,4.6185342,16.6388572, lowrey music school,"['lowrey', 'music', 'school']",lowrey music school
1898,d51c2cbdf0592ffbb5dac2a996b9c2a9,,2024-06-20 04:22:58,214288_BEAUTY WITHOUT FILTER,Misc,recurring,508.1146,2.6467462,9.403912, beauty without filter,"['beauty', 'without', 'filter']",beauty without filter
1912,f347f7ba54e291aff355abe95101c4c2,,2024-09-11 04:11:52,137852_SIPM CONSULTANTS PTE. LTD.,Misc,recurring,5072.5232194,15.0765944,81.1618276, sipm consultants  ,"['sipm', 'consultants']",sipm consultants
1913,2a70a97e80a1c3d542d9e0bddffcac62,,2024-09-02 04:03:07,168484_FUTURE POOLS & PUMPS ENGINEERING PTE LTD,Misc,recurring,144.0922,0.5839526,2.5936596, future pools  pumps engineering  ,"['future', 'pools', 'pumps', 'engineering']",future pools pumps engineering
1916,0f49756539f5d81ddc10ed559b2f7eec,,2024-10-08 04:33:27,244881_First Maid Pte Ltd,Misc,recurring,198.69556,0.9555588,3.678143, first maid  ,"['first', 'maid']",first maid
1919,84cc6a5610d35fece0572d227777931b,,2023-11-21 04:31:41,141510_GSH Marketing (S) Pte Ltd,Misc,recurring,131.048064,-0.227514,2.426816, gsh marketing s  ,"['gsh', 'marketing']",gsh marketing
1932,18d8abecad467f2f05b354b3382c93fc,,2024-03-07 10:00:51,133366_Life Mastery Coaching Singapore LLP,Misc,recurring,1592.598,8.4104342,29.463063, life mastery coaching  ,"['life', 'mastery', 'coaching']",life mastery coaching
1933,efb0686c6afdf3dbf02501f3961fb706,,2024-05-07 04:09:27,119169_Novel Haven Pte Ltd,Misc,recurring,341.271,1.706355,6.3173054, novel haven  ,['novel'],novel
1934,c20ee42a343ad28b45fc26d7c23a7c74,,2024-01-02 04:04:49,90643_NIRVANA MEMORIAL GARDEN Pte. Ltd.,Misc,recurring,232.82266,1.1224024,4.3075984, nirvana memorial garden  ,"['nirvana', 'memorial', 'garden']",nirvana memorial garden
1939,f3036b4be92247a254190baf83ffad50,,2024-05-14 04:03:39,90275_Ronnie Kitchen,Misc,recurring,245.5103574,0.8190504,4.17109, ronnie kitchen,"['ronnie', 'kitchen']",ronnie kitchen
1942,5e8af91acd38a154fe4ab659d6638bb3,,2024-01-24 04:00:48,117125_DUO Residences,Misc,recurring,491.6274188,2.502654,9.0929762, duo residences,"['duo', 'residences']",duo residences
1944,1f46d5cd8ad83e42f0a690eba34833a2,,2023-10-31 04:00:13,5288_Astrum Ampang Sdn Bhd,Misc,recurring,361.123568288,2.88811731936,4.87451475168, astrum ampang  ,"['astrum', 'ampang']",astrum ampang
1945,1ea55bfab356e1fe72210f5e92b47eb0,,2024-06-25 05:42:04,181068_SG EVENT RENTAL SERVICES PTE LTD,Misc,recurring,4474.442,24.3136628,82.777177, sg event rental services  ,"['sg', 'event', 'rental', 'services']",sg event rental services
1946,4c0bb3cd4f0a094bc3d6407d6eadb39e,,2024-05-27 15:01:18,61507_CL LEASING PTE. LTD.,Misc,recurring,1347.413746,17.06355,35.0295722, cl leasing  ,"['cl', 'leasing']",cl leasing
1964,8abf299269581e45a642c7749c3e0c6e,,2024-04-02 02:14:22,17114_PROLINK CONCEPT NETWORK SDN BHD,Misc,recurring,76.2323576,1.08249947792,2.17806736, prolink concept network  ,"['prolink', 'concept', 'network']",prolink concept network
1966,250129d867f0571e45840c8e68cb8efd,,2024-09-13 04:02:25,90657_Punggol-Northshore Drive Learning Centre,Misc,recurring,386.7738,1.4105868,6.5751546, punggolnorthshore drive learning centre,"['punggolnorthshore', 'drive', 'learning', 'centre']",punggolnorthshore drive learning centre
1984,9ba54512a81a5a3adb76227763d13f81,,2023-12-04 04:04:36,90643_NIRVANA MEMORIAL GARDEN Pte. Ltd.,Misc,recurring,232.82266,1.1224024,4.3075984, nirvana memorial garden  ,"['nirvana', 'memorial', 'garden']",nirvana memorial garden
1992,b647024c464f3bf86c644c52998a0cf5,,2024-06-18 04:06:34,179396_Jalan Besar Town Council,Misc,recurring,69.0732504,0.2426816,1.2740784, jalan besar town council,"['jalan', 'besar', 'town', 'council']",jalan besar town council
1995,71a2d440817e92cbe483742b90880bd3,,2024-08-20 10:04:55,231673_Clear Water Services Pte Ltd,Misc,recurring,495.98052,2.578492,9.176398, clear water services  ,"['clear', 'water', 'services']",clear water services
2001,efcdb9a4c86e0947d414496942aa0164,,2023-12-22 04:01:32,97263_StorHub 37 Tampines Pte Ltd,Misc,recurring,298.953396,1.175489,5.384498, storhub  tampines  ,"['storhub', 'tampines']",storhub tampines
2006,aeb0cc8df02901eb63e89e036b33997a,,2024-08-20 04:45:55,207700_Family of Grace EFC,Misc,recurring,758.38,4.0118302,14.03003, family of grace efc,"['family', 'grace', 'efc']",family grace efc
2013,1fce94df3b0118bb2ae9a2cca371650d,,2024-07-09 04:33:14,140159_EXXONMOBIL ASIA PACIFIC PTE LTD,Misc,recurring,106.1732,-0.1971788,1.9642042, exxonmobil asia pacific  ,"['exxonmobil', 'asia', 'pacific']",exxonmobil asia pacific
2014,981655422f00c05a505be3c39dc0064b,,2024-06-25 04:37:24,122514_Music Seeds Pte Ltd,Misc,recurring,546.0336,1.5015924,14.1968736, music seeds  ,"['music', 'seeds']",music seeds
2015,4b0505485751ab04d08b03a83d418aa2,,2024-01-29 11:27:06,90643_NIRVANA MEMORIAL GARDEN Pte. Ltd.,Misc,recurring,232.82266,0.7735476,3.9587436, nirvana memorial garden  ,"['nirvana', 'memorial', 'garden']",nirvana memorial garden
2018,bdb0e20260bc4ed6313ab88fb5b14e4a,,2023-12-28 04:06:41,144193_NEPTUNE COURT OWNERS ASSOCIATION,Misc,recurring,170.3548994,0.7887152,3.1548608, neptune court owners association,"['neptune', 'court', 'owners', 'association']",neptune court owners association
2028,328d119a5de8f48231a1cd88196156aa,,2024-05-08 04:05:31,142711_XINGSHENG TRANSPORT SERVICES,Misc,recurring,288.1844,1.4181706,5.3314114, xingsheng transport services,"['xingsheng', 'transport', 'services']",xingsheng transport services
2034,81ed9777b27e094a1f355c1d86f7563c,,2024-10-11 10:02:08,249132_Maclife Solutions Pte Ltd,Misc,recurring,2305.4752,10.8751692,41.0359418, maclife solutions  ,"['maclife', 'solutions']",maclife solutions
2035,0c5b764413dcfb280e213116093621eb,,2024-09-13 04:08:14,211611_Dementia Singapore Ltd,Misc,recurring,528.59086,2.7529194,9.7755182, dementia  ,['dementia'],dementia
2036,f97de8541532c56724421cb68900f4c3,,2024-03-26 04:00:56,57205_ST AUTO PTE LTD,Misc,recurring,1962.68744,24.9279506,51.0313902, st auto  ,"['st', 'auto']",st auto
2041,26e1b46b2e3fecbbbba38c4df1ad6b72,,2024-08-27 15:00:50,61507_CL LEASING PTE. LTD.,Misc,recurring,1347.413746,17.2076422,35.0295722, cl leasing  ,"['cl', 'leasing']",cl leasing
2042,9e38e5c3943464addd1889914b0ccd7c,,2024-03-27 04:00:24,63405_Seah Yoke Leng Janice,Misc,recurring,2275.89838,28.9246132,59.1763914, seah yoke leng janice,"['seah', 'yoke', 'leng', 'janice']",seah yoke leng janice
2043,a637b9a29a93f3b3c6043ed2836d12bf,,2023-12-13 04:01:49,131934_STANDARD CHARTERED BANK (SINGAPORE) LIMITED,Misc,recurring,1875.8756814,6.218716,30.9494878, standard chartered bank  ,"['standard', 'chartered', 'bank']",standard chartered bank
2044,831f38c80624e73d6355441fe1807560,,2024-09-03 04:20:03,234644_Taisin Paper (S) Pte Ltd,Misc,recurring,279.0686724,-0.3109358,5.1645678, taisin paper s  ,"['taisin', 'paper']",taisin paper
2046,9a920d278635d082827af8c28d39cd68,,2024-09-24 05:36:04,214004_THE SWIM LAB PTE. LTD.,Misc,recurring,309.987825,1.5622628,5.7333528, the swim lab  ,"['swim', 'lab']",swim lab
2048,d2577847d3022265b5d6789b90a7466f,,2024-09-25 04:18:09,225146_HERALD HOMESTAY PRIVATE LIMITED,Misc,recurring,606.704,3.185196,11.224024, herald homestay  ,"['herald', 'homestay']",herald homestay
2049,2b5162dca0c4c9829516c1c9a1cf60e2,,2024-04-25 04:22:23,93928_ SAQUARIES INTERNATIONAL PTE LTD,Misc,recurring,318.5196,1.5774304,5.8926126,  saquaries international  ,"['saquaries', 'international']",saquaries international
2051,113108d5ec6e3fa9913e566b2c971be5,,2024-08-01 04:03:52,153205_Allianz Care Counselling Pte Ltd,Misc,recurring,204.7626,0.9934778,3.7919, allianz care counselling  ,"['allianz', 'care', 'counselling']",allianz care counselling
2054,34d554327a785c64754cfe55b8b8efb7,,2024-10-17 04:05:10,189550_ANG MO KIO TOWN COUNCIL,Misc,recurring,86.45532,0.341271,1.6001818, ang mo kio town council,"['ang', 'mo', 'kio', 'town', 'council']",ang mo kio town council
2059,80980ec61df604d624e031d1a212d316,,2023-12-11 04:57:02,3256_PV2 MANAGEMENT CORPORATION,Misc,recurring,63.46670480304,-0.13504017632,0.85598047248, pv management corporation,"['pv', 'management', 'corporation']",pv management corporation
2063,1089a7b05d6460a15c1079323d13fe4c,,2024-02-23 04:01:58,125533_Jalan Besar Town Council,Misc,recurring,49.598052,0.1365084,0.9176398, jalan besar town council,"['jalan', 'besar', 'town', 'council']",jalan besar town council
2065,c8b527bbca639ff6a08fd5468fef5e02,,2023-10-19 04:04:58,74094_Mercedes-Benz Fleet Management Singapore Pte Ltd,Misc,recurring,2663.8325014,13.878354,49.2795324, mercedesbenz fleet management   ,"['mercedesbenz', 'fleet', 'management']",mercedesbenz fleet management
2070,696e2ba2c351188fa305d2cbf5eeef84,,2024-01-03 04:00:07,4695_ELDERLY GARDENS CARE CENTRE (M) SDN BHD,Misc,recurring,566.2975136,2.94910320544,7.6450164336, elderly gardens care centre m  ,"['elderly', 'gardens', 'care', 'centre']",elderly gardens care centre
2071,7c0a44beae5ca09a4761d220989403ab,,2024-03-25 04:25:25,143177_COOL-AIR CONTROL PTE. LTD.,Misc,recurring,255.57406,1.2361594,4.7247074, coolair control  ,"['coolair', 'control']",coolair control
2073,cb4b2ccaa539e30b4829dee66c513c24,,2023-12-05 04:05:40,117000_Chong Aik International Pte Ltd,Misc,recurring,315.48608,1.5622628,5.839526, chong aik international  ,"['chong', 'aik', 'international']",chong aik international
2075,5b432683116540a70a6f73eab994d541,,2024-03-19 04:13:59,148835_Surge Plus Pte Ltd,Misc,recurring,477.7794,2.4343998,8.8427108, surge plus  ,"['surge', 'plus']",surge plus
2076,460619d4fdf082dd2a5b0e94374bfcda,,2024-07-26 07:01:59,226524_Swift Ascent Company PTE LTD,Misc,recurring,720.461,3.8070676,13.3323204, swift ascent company  ,"['swift', 'ascent', 'company']",swift ascent company
2080,b78d87b549bf2f7cf5e8e722d6639291,,2024-07-03 04:13:16,136974_TRIPLE 3 NINE CONSULTING,Misc,recurring,7583.8,41.3013748,140.3003, triple  nine consulting,"['triple', 'nine', 'consulting']",triple nine consulting
2083,50416e7d19a455926ec110cdc426e4e7,,2024-07-23 04:20:45,198503_KEN-JO INDUSTRIES PTE. LTD.,Misc,recurring,545.578572,2.8515088,10.0940378, kenjo industries  ,"['kenjo', 'industries']",kenjo industries
2087,98c275cf7fe476eb970bf817333bbeb5,,2024-05-30 04:01:34,160879_Cohabit Pte Ltd,Misc,recurring,439.8604,5.4830874,11.4363704, cohabit  ,['cohabit'],cohabit
2095,ae12473365f8c7420c9fc19c8b5b7c7e,,2024-07-30 04:03:18,160879_Cohabit Pte Ltd,Misc,recurring,439.8604,5.5285902,11.4363704, cohabit  ,['cohabit'],cohabit
2101,eab0188df4d161f680a98e04038da551,,2024-02-15 04:03:40,52606_X-TREME AUTO PTE LTD,Misc,recurring,758.38,9.5480042,19.71788, xtreme auto  ,"['xtreme', 'auto']",xtreme auto
2105,be6b137e196afaf292ae12949b2ee124,,2024-06-27 04:03:00,59547_Bluegym Pte Ltd,Misc,recurring,45.5028,1.8352796,2.578492, bluegym  ,['bluegym'],bluegym
2107,b3e58194fbaa68613e4a10c365e0d57a,,2024-09-25 04:03:11,47217_GENIUS SCHOOL HOUSE,Misc,recurring,379.19,1.9414528,7.015015, genius school house,"['genius', 'school', 'house']",genius school house
2110,f49748270893630cb6add8e1df522a4e,,2024-01-05 04:04:08,89046_KMAC INTERNATIONAL PTE. LTD.,Misc,recurring,307.1439,1.51676,5.6802662, kmac international  ,"['kmac', 'international']",kmac international
2111,1d04d67f368690680c90f7d2f0a9b3c7,,2023-10-20 04:13:41,130036_Delgrow Automotive,Misc,recurring,379.19,0.910056,9.85894, delgrow automotive,"['delgrow', 'automotive']",delgrow automotive
2114,da30720b829b4b77ba5ede7558c86d8d,,2024-07-23 04:21:42,216484_Canine Cities Pte Ltd,Misc,recurring,273.0168,1.365084,5.0508108, canine cities  ,"['canine', 'cities']",canine cities
2117,944536bcd0a8702faafd69457e8e669d,,2024-08-27 04:45:12,164343_Seletar Country Club,Misc,recurring,327.99935,1.6608522,6.06704, seletar country club,"['seletar', 'country', 'club']",seletar country club
2120,c8b44db61f0ceb2c177d32835d1c3c77,,2024-07-24 04:07:33,207700_Family of Grace EFC,Misc,recurring,720.461,3.450629,12.968298, family of grace efc,"['family', 'grace', 'efc']",family grace efc
2124,cddbd36b48826da0ed79e14344f09132,,2024-04-04 04:10:09,184200_K.Merleone Pte. Ltd.,Misc,recurring,538.4498,2.7605032,9.9651132, kmerleone  ,['kmerleone'],kmerleone
2135,cf794bcef76507eacd6b2fddc5c38ba9,,2024-06-21 04:03:09,156652_Tong Tar Transport Service Pte Ltd,Misc,recurring,91.0056,0.3640224,1.6836036, tong tar transport service  ,"['tong', 'tar', 'transport', 'service']",tong tar transport service
2139,f8f27a1d6b85d174a17c5916d9f70e0f,,2024-06-21 04:05:14,137702_S.U.N f.k.a FITMUNITY,Misc,recurring,364.0224,1.858031,6.7344144, sun fka fitmunity,"['sun', 'fka', 'fitmunity']",sun fka fitmunity
2140,1f1191224b7d97bf2275166066daa74f,,2024-06-11 04:27:29,198877_TANJONG PAGAR TOWN COUNCIL,Misc,recurring,38.67738,0.075838,0.7128772, tanjong pagar town council,"['tanjong', 'pagar', 'town', 'council']",tanjong pagar town council
2146,8ac7c49c63fdc2457cb3faf405cb6204,,2023-12-12 07:00:25,156783_LIGHTEDPIXELS PHOTOGRAPHY PTE. LTD.,Misc,recurring,1459.8815,7.697557,27.0059118, lightedpixels photography  ,"['lightedpixels', 'photography']",lightedpixels photography
2147,8cc9d23eaa1b1d41c4cda98485f6c418,,2024-10-15 04:30:58,177114_Carexus Services Pte Ltd,Misc,recurring,266.94976,1.289246,4.9370538, carexus services  ,"['carexus', 'services']",carexus services
2151,0aa084a2867a528c77bfe30b24b9303f,,2024-08-20 05:01:33,224055_POWER SOLUTION SERVICES PTE. LTD.,Misc,recurring,2953.6474184,16.0094018,54.641279, power solution services  ,"['power', 'solution', 'services']",power solution services
2153,6c35d17c4b125fd809df89812799501a,,2024-06-14 04:03:38,94027_MERCEDES-BENZ FLEET MANAGEMENT SINGAPORE PTE. LTD. f.k.a DAIMLER FLEET MANAGEMENT SINGAPORE PTE. LTD. f.k.a AUTOFLEET PACIFIC PTE. LTD.,Misc,recurring,2483.7627542,12.2175018,44.706501, mercedesbenz fleet management    fka daimler fleet management    fka autofleet pacific  ,"['mercedesbenz', 'fleet', 'management', 'fka', 'daimler', 'fleet', 'management', 'fka', 'autofleet', 'pacific']",mercedesbenz fleet management fka daimler fleet management fka autofleet pacific
2154,bf9b45c59281688d7a53531dbd4a341b,,2024-08-20 04:49:51,136792_PSYCHOTHERAPY WORKS,Misc,recurring,212.3464,1.0313968,3.9284084, psychotherapy works,"['psychotherapy', 'works']",psychotherapy works
